Date,Province,Total_Cases,Total_Deaths,Total_Recovered,Total_Active_Cases,Location Level,Population,Population Density,Longitude,Latitude,Total Deaths per 100rb,Month,Year
4/7/2021,Jawa Barat,256874,3376,228664,24834,Province,45161325,1276.55,107.6037083,-6.920432083,7.48,4,2021
4/7/2021,Jawa Tengah,172357,7604,132855,31898,Province,36364072,1108.64,110.2011149,-7.259097177,20.91,4,2021
4/8/2021,Jawa Barat,257478,3389,229954,24135,Province,45161325,1276.55,107.6037083,-6.920432083,7.5,4,2021
4/8/2021,Banten,44655,1166,41814,1675,Province,10722374,1109.64,106.1090043,-6.456736388,10.87,4,2021
4/8/2021,DKI Jakarta,389570,6400,376339,6831,Province,10846145,16334.31,106.8361183,-6.204698991,59.01,4,2021
4/8/2021,Daerah Istimewa Yogyakarta,35003,840,29207,4956,Province,3631015,1158.9,110.4448783,-7.89450185,23.13,4,2021
4/8/2021,Jawa Tengah,173155,7642,135537,29976,Province,36364072,1108.64,110.2011149,-7.259097177,21.02,4,2021
4/8/2021,Jawa Timur,141708,10118,129452,2138,Province,40479023,846.78,112.7329414,-7.723345579,25,4,2021
4/9/2021,Banten,44798,1170,41875,1753,Province,10722374,1109.64,106.1090043,-6.456736388,10.91,4,2021
4/9/2021,DKI Jakarta,390583,6410,376962,7211,Province,10846145,16334.31,106.8361183,-6.204698991,59.1,4,2021
4/9/2021,Daerah Istimewa Yogyakarta,35225,846,29358,5021,Province,3631015,1158.9,110.4448783,-7.89450185,23.3,4,2021
4/9/2021,Jawa Barat,258437,3411,230554,24472,Province,45161325,1276.55,107.6037083,-6.920432083,7.55,4,2021
4/9/2021,Jawa Tengah,173725,7669,138289,27767,Province,36364072,1108.64,110.2011149,-7.259097177,21.09,4,2021
4/9/2021,Jawa Timur,142017,10137,129702,2178,Province,40479023,846.78,112.7329414,-7.723345579,25.04,4,2021
4/10/2021,Banten,44897,1172,41900,1825,Province,10722374,1109.64,106.1090043,-6.456736388,10.93,4,2021
4/10/2021,DKI Jakarta,391560,6417,377818,7325,Province,10846145,16334.31,106.8361183,-6.204698991,59.16,4,2021
4/10/2021,Daerah Istimewa Yogyakarta,35455,853,29535,5067,Province,3631015,1158.9,110.4448783,-7.89450185,23.49,4,2021
4/10/2021,Jawa Barat,259546,3419,231071,25056,Province,45161325,1276.55,107.6037083,-6.920432083,7.57,4,2021
4/10/2021,Jawa Timur,142294,10165,129928,2201,Province,40479023,846.78,112.7329414,-7.723345579,25.11,4,2021
4/10/2021,Jawa Tengah,174006,7669,138581,27756,Province,36364072,1108.64,110.2011149,-7.259097177,21.09,4,2021
4/11/2021,Banten,45002,1173,41965,1864,Province,10722374,1109.64,106.1090043,-6.456736388,10.94,4,2021
4/11/2021,DKI Jakarta,392591,6424,379214,6953,Province,10846145,16334.31,106.8361183,-6.204698991,59.23,4,2021
4/11/2021,Daerah Istimewa Yogyakarta,35585,859,29738,4988,Province,3631015,1158.9,110.4448783,-7.89450185,23.66,4,2021
4/11/2021,Jawa Barat,260309,3424,231790,25095,Province,45161325,1276.55,107.6037083,-6.920432083,7.58,4,2021
4/11/2021,Jawa Tengah,174212,7691,138940,27581,Province,36364072,1108.64,110.2011149,-7.259097177,21.15,4,2021
4/11/2021,Jawa Timur,142541,10188,130268,2085,Province,40479023,846.78,112.7329414,-7.723345579,25.17,4,2021
4/12/2021,Banten,45333,1175,42170,1988,Province,10722374,1109.64,106.1090043,-6.456736388,10.96,4,2021
4/12/2021,DKI Jakarta,393283,6431,380571,6281,Province,10846145,16334.31,106.8361183,-6.204698991,59.29,4,2021
4/12/2021,Daerah Istimewa Yogyakarta,35716,862,30003,4851,Province,3631015,1158.9,110.4448783,-7.89450185,23.74,4,2021
4/12/2021,Jawa Tengah,174953,7705,140193,27055,Province,36364072,1108.64,110.2011149,-7.259097177,21.19,4,2021
4/12/2021,Jawa Timur,142791,10223,130519,2049,Province,40479023,846.78,112.7329414,-7.723345579,25.26,4,2021
4/12/2021,Jawa Barat,261512,3451,232159,25902,Province,45161325,1276.55,107.6037083,-6.920432083,7.64,4,2021
4/13/2021,Banten,45516,1176,42322,2018,Province,10722374,1109.64,106.1090043,-6.456736388,10.97,4,2021
4/13/2021,DKI Jakarta,394111,6437,381471,6203,Province,10846145,16334.31,106.8361183,-6.204698991,59.35,4,2021
4/13/2021,Daerah Istimewa Yogyakarta,35948,869,30234,4845,Province,3631015,1158.9,110.4448783,-7.89450185,23.93,4,2021
4/13/2021,Jawa Barat,262836,3472,233190,26174,Province,45161325,1276.55,107.6037083,-6.920432083,7.69,4,2021
4/13/2021,Jawa Tengah,175813,7720,142211,25882,Province,36364072,1108.64,110.2011149,-7.259097177,21.23,4,2021
4/13/2021,Jawa Timur,143039,10256,130743,2040,Province,40479023,846.78,112.7329414,-7.723345579,25.34,4,2021
4/14/2021,DKI Jakarta,394772,6444,382085,6243,Province,10846145,16334.31,106.8361183,-6.204698991,59.41,4,2021
4/14/2021,Banten,45602,1177,42424,2001,Province,10722374,1109.64,106.1090043,-6.456736388,10.98,4,2021
4/14/2021,Daerah Istimewa Yogyakarta,36240,874,30524,4842,Province,3631015,1158.9,110.4448783,-7.89450185,24.07,4,2021
4/14/2021,Jawa Barat,264382,3490,234035,26857,Province,45161325,1276.55,107.6037083,-6.920432083,7.73,4,2021
4/14/2021,Jawa Tengah,176530,7741,143956,24833,Province,36364072,1108.64,110.2011149,-7.259097177,21.29,4,2021
4/14/2021,Jawa Timur,143301,10282,131016,2003,Province,40479023,846.78,112.7329414,-7.723345579,25.4,4,2021
4/15/2021,Banten,45683,1178,42519,1986,Province,10722374,1109.64,106.1090043,-6.456736388,10.99,4,2021
4/15/2021,DKI Jakarta,396102,6450,382775,6877,Province,10846145,16334.31,106.8361183,-6.204698991,59.47,4,2021
4/15/2021,Daerah Istimewa Yogyakarta,36461,879,30791,4791,Province,3631015,1158.9,110.4448783,-7.89450185,24.21,4,2021
4/15/2021,Jawa Barat,265735,3526,235396,26813,Province,45161325,1276.55,107.6037083,-6.920432083,7.81,4,2021
4/15/2021,Jawa Tengah,177370,7777,146052,23541,Province,36364072,1108.64,110.2011149,-7.259097177,21.39,4,2021
4/15/2021,Jawa Timur,143596,10309,131244,2043,Province,40479023,846.78,112.7329414,-7.723345579,25.47,4,2021
4/16/2021,Daerah Istimewa Yogyakarta,36679,885,30992,4802,Province,3631015,1158.9,110.4448783,-7.89450185,24.37,4,2021
4/16/2021,Banten,45835,1181,42573,2081,Province,10722374,1109.64,106.1090043,-6.456736388,11.01,4,2021
4/16/2021,DKI Jakarta,397082,6468,383646,6968,Province,10846145,16334.31,106.8361183,-6.204698991,59.63,4,2021
4/16/2021,Jawa Timur,143886,10333,131554,1999,Province,40479023,846.78,112.7329414,-7.723345579,25.53,4,2021
4/16/2021,Jawa Barat,266707,3532,236099,27076,Province,45161325,1276.55,107.6037083,-6.920432083,7.82,4,2021
4/16/2021,Jawa Tengah,178039,7805,147903,22331,Province,36364072,1108.64,110.2011149,-7.259097177,21.46,4,2021
4/17/2021,Jawa Barat,267601,3543,236849,27209,Province,45161325,1276.55,107.6037083,-6.920432083,7.85,4,2021
4/17/2021,Banten,45937,1190,42650,2097,Province,10722374,1109.64,106.1090043,-6.456736388,11.1,4,2021
4/17/2021,DKI Jakarta,398119,6486,384645,6988,Province,10846145,16334.31,106.8361183,-6.204698991,59.8,4,2021
4/17/2021,Daerah Istimewa Yogyakarta,36837,894,31273,4670,Province,3631015,1158.9,110.4448783,-7.89450185,24.62,4,2021
4/17/2021,Jawa Timur,144171,10360,131804,2007,Province,40479023,846.78,112.7329414,-7.723345579,25.59,4,2021
4/17/2021,Jawa Tengah,178559,7807,149685,21067,Province,36364072,1108.64,110.2011149,-7.259097177,21.47,4,2021
4/18/2021,Banten,45987,1190,42899,1898,Province,10722374,1109.64,106.1090043,-6.456736388,11.1,4,2021
4/18/2021,DKI Jakarta,399069,6499,385632,6938,Province,10846145,16334.31,106.8361183,-6.204698991,59.92,4,2021
4/18/2021,Daerah Istimewa Yogyakarta,36980,900,31498,4582,Province,3631015,1158.9,110.4448783,-7.89450185,24.79,4,2021
4/18/2021,Jawa Barat,268483,3554,237302,27627,Province,45161325,1276.55,107.6037083,-6.920432083,7.87,4,2021
4/18/2021,Jawa Tengah,178957,7815,151019,20123,Province,36364072,1108.64,110.2011149,-7.259097177,21.49,4,2021
4/18/2021,Jawa Timur,144410,10380,132027,2003,Province,40479023,846.78,112.7329414,-7.723345579,25.64,4,2021
4/19/2021,DKI Jakarta,400042,6513,386603,6926,Province,10846145,16334.31,106.8361183,-6.204698991,60.05,4,2021
4/19/2021,Daerah Istimewa Yogyakarta,37150,906,31666,4578,Province,3631015,1158.9,110.4448783,-7.89450185,24.95,4,2021
4/19/2021,Jawa Barat,269778,3570,238314,27894,Province,45161325,1276.55,107.6037083,-6.920432083,7.9,4,2021
4/19/2021,Banten,46062,1191,42935,1936,Province,10722374,1109.64,106.1090043,-6.456736388,11.11,4,2021
4/19/2021,Jawa Tengah,179640,7831,152867,18942,Province,36364072,1108.64,110.2011149,-7.259097177,21.53,4,2021
4/19/2021,Jawa Timur,144664,10410,132262,1992,Province,40479023,846.78,112.7329414,-7.723345579,25.72,4,2021
4/20/2021,Banten,46171,1192,42974,2005,Province,10722374,1109.64,106.1090043,-6.456736388,11.12,4,2021
4/20/2021,DKI Jakarta,400502,6527,387500,6475,Province,10846145,16334.31,106.8361183,-6.204698991,60.18,4,2021
4/20/2021,Daerah Istimewa Yogyakarta,37360,910,31909,4541,Province,3631015,1158.9,110.4448783,-7.89450185,25.06,4,2021
4/20/2021,Jawa Barat,271193,3586,238875,28732,Province,45161325,1276.55,107.6037083,-6.920432083,7.94,4,2021
4/20/2021,Jawa Tengah,180326,7899,155179,17248,Province,36364072,1108.64,110.2011149,-7.259097177,21.72,4,2021
4/20/2021,Jawa Timur,144921,10448,132473,2000,Province,40479023,846.78,112.7329414,-7.723345579,25.81,4,2021
4/21/2021,Banten,46241,1194,43141,1906,Province,10722374,1109.64,106.1090043,-6.456736388,11.14,4,2021
4/21/2021,DKI Jakarta,401104,6539,388073,6492,Province,10846145,16334.31,106.8361183,-6.204698991,60.29,4,2021
4/21/2021,Daerah Istimewa Yogyakarta,37589,919,32151,4519,Province,3631015,1158.9,110.4448783,-7.89450185,25.31,4,2021
4/21/2021,Jawa Timur,145225,10476,132700,2049,Province,40479023,846.78,112.7329414,-7.723345579,25.88,4,2021
4/21/2021,Jawa Barat,272205,3602,240339,28264,Province,45161325,1276.55,107.6037083,-6.920432083,7.98,4,2021
4/21/2021,Jawa Tengah,181001,7980,157221,15800,Province,36364072,1108.64,110.2011149,-7.259097177,21.94,4,2021
4/22/2021,Jawa Barat,273537,3616,241094,28827,Province,45161325,1276.55,107.6037083,-6.920432083,8.01,4,2021
4/22/2021,Banten,46343,1195,43234,1914,Province,10722374,1109.64,106.1090043,-6.456736388,11.14,4,2021
4/22/2021,DKI Jakarta,402370,6550,388725,7095,Province,10846145,16334.31,106.8361183,-6.204698991,60.39,4,2021
4/22/2021,Daerah Istimewa Yogyakarta,37846,927,32425,4494,Province,3631015,1158.9,110.4448783,-7.89450185,25.53,4,2021
4/22/2021,Jawa Tengah,181606,8017,158876,14713,Province,36364072,1108.64,110.2011149,-7.259097177,22.05,4,2021
4/22/2021,Jawa Timur,145515,10501,132935,2079,Province,40479023,846.78,112.7329414,-7.723345579,25.94,4,2021
4/23/2021,Banten,46516,1197,43332,1987,Province,10722374,1109.64,106.1090043,-6.456736388,11.16,4,2021
4/23/2021,DKI Jakarta,403254,6568,389446,7240,Province,10846145,16334.31,106.8361183,-6.204698991,60.56,4,2021
4/23/2021,Jawa Tengah,181982,8062,160407,13513,Province,36364072,1108.64,110.2011149,-7.259097177,22.17,4,2021
4/23/2021,Daerah Istimewa Yogyakarta,37983,932,32685,4366,Province,3631015,1158.9,110.4448783,-7.89450185,25.67,4,2021
4/23/2021,Jawa Barat,274583,3642,242155,28786,Province,45161325,1276.55,107.6037083,-6.920432083,8.06,4,2021
4/23/2021,Jawa Timur,145815,10529,133197,2089,Province,40479023,846.78,112.7329414,-7.723345579,26.01,4,2021
4/24/2021,Banten,46574,1197,43454,1923,Province,10722374,1109.64,106.1090043,-6.456736388,11.16,4,2021
4/24/2021,Daerah Istimewa Yogyakarta,38132,936,32947,4249,Province,3631015,1158.9,110.4448783,-7.89450185,25.78,4,2021
4/24/2021,DKI Jakarta,404161,6580,390332,7249,Province,10846145,16334.31,106.8361183,-6.204698991,60.67,4,2021
4/24/2021,Jawa Barat,275336,3661,243106,28569,Province,45161325,1276.55,107.6037083,-6.920432083,8.11,4,2021
4/24/2021,Jawa Tengah,182301,8116,161022,13163,Province,36364072,1108.64,110.2011149,-7.259097177,22.32,4,2021
4/24/2021,Jawa Timur,146073,10547,133498,2028,Province,40479023,846.78,112.7329414,-7.723345579,26.06,4,2021
4/25/2021,Banten,46654,1199,43590,1865,Province,10722374,1109.64,106.1090043,-6.456736388,11.18,4,2021
4/25/2021,DKI Jakarta,405057,6594,391294,7169,Province,10846145,16334.31,106.8361183,-6.204698991,60.8,4,2021
4/25/2021,Daerah Istimewa Yogyakarta,38355,941,33198,4216,Province,3631015,1158.9,110.4448783,-7.89450185,25.92,4,2021
4/25/2021,Jawa Barat,276205,3671,243567,28967,Province,45161325,1276.55,107.6037083,-6.920432083,8.13,4,2021
4/25/2021,Jawa Tengah,182548,8116,161332,13100,Province,36364072,1108.64,110.2011149,-7.259097177,22.32,4,2021
4/25/2021,Jawa Timur,146309,10567,133713,2029,Province,40479023,846.78,112.7329414,-7.723345579,26.1,4,2021
4/26/2021,Daerah Istimewa Yogyakarta,38539,943,33423,4173,Province,3631015,1158.9,110.4448783,-7.89450185,25.97,4,2021
4/26/2021,Banten,46874,1200,43760,1914,Province,10722374,1109.64,106.1090043,-6.456736388,11.19,4,2021
4/26/2021,DKI Jakarta,405805,6608,392633,6564,Province,10846145,16334.31,106.8361183,-6.204698991,60.92,4,2021
4/26/2021,Jawa Barat,277816,3690,244489,29637,Province,45161325,1276.55,107.6037083,-6.920432083,8.17,4,2021
4/26/2021,Jawa Timur,146555,10591,133976,1988,Province,40479023,846.78,112.7329414,-7.723345579,26.16,4,2021
4/26/2021,Jawa Tengah,183194,8169,161820,13205,Province,36364072,1108.64,110.2011149,-7.259097177,22.46,4,2021
4/27/2021,Banten,47101,1200,43958,1943,Province,10722374,1109.64,106.1090043,-6.456736388,11.19,4,2021
4/27/2021,DKI Jakarta,406199,6625,393233,6341,Province,10846145,16334.31,106.8361183,-6.204698991,61.08,4,2021
4/27/2021,Daerah Istimewa Yogyakarta,38703,948,33635,4120,Province,3631015,1158.9,110.4448783,-7.89450185,26.11,4,2021
4/27/2021,Jawa Barat,279047,3710,245335,30002,Province,45161325,1276.55,107.6037083,-6.920432083,8.21,4,2021
4/27/2021,Jawa Tengah,183550,8210,162455,12885,Province,36364072,1108.64,110.2011149,-7.259097177,22.58,4,2021
4/27/2021,Jawa Timur,146792,10618,134221,1953,Province,40479023,846.78,112.7329414,-7.723345579,26.23,4,2021
4/28/2021,Banten,47161,1200,44012,1949,Province,10722374,1109.64,106.1090043,-6.456736388,11.19,4,2021
4/28/2021,DKI Jakarta,406838,6639,393915,6284,Province,10846145,16334.31,106.8361183,-6.204698991,61.21,4,2021
4/28/2021,Daerah Istimewa Yogyakarta,38995,953,33835,4207,Province,3631015,1158.9,110.4448783,-7.89450185,26.25,4,2021
4/28/2021,Jawa Tengah,183777,8267,163090,12420,Province,36364072,1108.64,110.2011149,-7.259097177,22.73,4,2021
4/28/2021,Jawa Timur,147089,10642,134481,1966,Province,40479023,846.78,112.7329414,-7.723345579,26.29,4,2021
4/28/2021,Jawa Barat,280397,3724,246334,30339,Province,45161325,1276.55,107.6037083,-6.920432083,8.25,4,2021
4/29/2021,DKI Jakarta,407825,6662,394395,6768,Province,10846145,16334.31,106.8361183,-6.204698991,61.42,4,2021
4/29/2021,Daerah Istimewa Yogyakarta,39254,955,34148,4151,Province,3631015,1158.9,110.4448783,-7.89450185,26.3,4,2021
4/29/2021,Jawa Barat,281554,3738,246921,30895,Province,45161325,1276.55,107.6037083,-6.920432083,8.28,4,2021
4/29/2021,Banten,47271,1200,44142,1929,Province,10722374,1109.64,106.1090043,-6.456736388,11.19,4,2021
4/29/2021,Jawa Tengah,184362,8341,164501,11520,Province,36364072,1108.64,110.2011149,-7.259097177,22.94,4,2021
4/29/2021,Jawa Timur,147414,10668,134734,2012,Province,40479023,846.78,112.7329414,-7.723345579,26.35,4,2021
4/30/2021,Banten,47343,1210,44174,1959,Province,10722374,1109.64,106.1090043,-6.456736388,11.28,4,2021
4/30/2021,DKI Jakarta,408614,6666,394934,7014,Province,10846145,16334.31,106.8361183,-6.204698991,61.46,4,2021
4/30/2021,Daerah Istimewa Yogyakarta,39516,956,34405,4155,Province,3631015,1158.9,110.4448783,-7.89450185,26.33,4,2021
4/30/2021,Jawa Timur,147731,10690,134999,2042,Province,40479023,846.78,112.7329414,-7.723345579,26.41,4,2021
4/30/2021,Jawa Barat,282675,3764,247759,31152,Province,45161325,1276.55,107.6037083,-6.920432083,8.33,4,2021
4/30/2021,Jawa Tengah,184767,8414,165440,10913,Province,36364072,1108.64,110.2011149,-7.259097177,23.14,4,2021
5/1/2021,Banten,47396,1210,44202,1984,Province,10722374,1109.64,106.1090043,-6.456736388,11.28,5,2021
5/1/2021,DKI Jakarta,409540,6681,395727,7132,Province,10846145,16334.31,106.8361183,-6.204698991,61.6,5,2021
5/1/2021,Daerah Istimewa Yogyakarta,39644,960,34735,3949,Province,3631015,1158.9,110.4448783,-7.89450185,26.44,5,2021
5/1/2021,Jawa Barat,283457,3770,248349,31338,Province,45161325,1276.55,107.6037083,-6.920432083,8.35,5,2021
5/1/2021,Jawa Tengah,184969,8434,165671,10864,Province,36364072,1108.64,110.2011149,-7.259097177,23.19,5,2021
5/1/2021,Jawa Timur,147962,10710,135201,2051,Province,40479023,846.78,112.7329414,-7.723345579,26.46,5,2021
5/2/2021,Jawa Barat,284167,3779,248897,31491,Province,45161325,1276.55,107.6037083,-6.920432083,8.37,5,2021
5/2/2021,DKI Jakarta,410394,6691,396711,6992,Province,10846145,16334.31,106.8361183,-6.204698991,61.69,5,2021
5/2/2021,Banten,47451,1212,44270,1969,Province,10722374,1109.64,106.1090043,-6.456736388,11.3,5,2021
5/2/2021,Daerah Istimewa Yogyakarta,39824,965,35043,3816,Province,3631015,1158.9,110.4448783,-7.89450185,26.58,5,2021
5/2/2021,Jawa Tengah,185147,8452,165751,10944,Province,36364072,1108.64,110.2011149,-7.259097177,23.24,5,2021
5/2/2021,Jawa Timur,148168,10739,135409,2020,Province,40479023,846.78,112.7329414,-7.723345579,26.53,5,2021
5/3/2021,Banten,47577,1212,44314,2051,Province,10722374,1109.64,106.1090043,-6.456736388,11.3,5,2021
5/3/2021,DKI Jakarta,411151,6711,397398,7042,Province,10846145,16334.31,106.8361183,-6.204698991,61.87,5,2021
5/3/2021,Jawa Tengah,185687,8484,166349,10854,Province,36364072,1108.64,110.2011149,-7.259097177,23.33,5,2021
5/3/2021,Jawa Barat,285346,3797,249935,31614,Province,45161325,1276.55,107.6037083,-6.920432083,8.41,5,2021
5/3/2021,Daerah Istimewa Yogyakarta,39981,970,35375,3636,Province,3631015,1158.9,110.4448783,-7.89450185,26.71,5,2021
5/3/2021,Jawa Timur,148385,10759,135662,1964,Province,40479023,846.78,112.7329414,-7.723345579,26.58,5,2021
5/4/2021,Banten,47689,1216,44477,1996,Province,10722374,1109.64,106.1090043,-6.456736388,11.34,5,2021
5/4/2021,Daerah Istimewa Yogyakarta,40140,981,35629,3530,Province,3631015,1158.9,110.4448783,-7.89450185,27.02,5,2021
5/4/2021,DKI Jakarta,411567,6729,397984,6854,Province,10846145,16334.31,106.8361183,-6.204698991,62.04,5,2021
5/4/2021,Jawa Barat,286255,3824,251194,31237,Province,45161325,1276.55,107.6037083,-6.920432083,8.47,5,2021
5/4/2021,Jawa Tengah,186069,8511,167008,10550,Province,36364072,1108.64,110.2011149,-7.259097177,23.4,5,2021
5/4/2021,Jawa Timur,148675,10792,135912,1971,Province,40479023,846.78,112.7329414,-7.723345579,26.66,5,2021
5/5/2021,DKI Jakarta,412412,6741,398671,7000,Province,10846145,16334.31,106.8361183,-6.204698991,62.15,5,2021
5/5/2021,Daerah Istimewa Yogyakarta,40372,987,35890,3495,Province,3631015,1158.9,110.4448783,-7.89450185,27.18,5,2021
5/5/2021,Banten,47762,1219,44670,1873,Province,10722374,1109.64,106.1090043,-6.456736388,11.37,5,2021
5/5/2021,Jawa Barat,287234,3850,252570,30814,Province,45161325,1276.55,107.6037083,-6.920432083,8.52,5,2021
5/5/2021,Jawa Tengah,186613,8570,167594,10449,Province,36364072,1108.64,110.2011149,-7.259097177,23.57,5,2021
5/5/2021,Jawa Timur,148946,10820,136137,1989,Province,40479023,846.78,112.7329414,-7.723345579,26.73,5,2021
5/6/2021,Banten,47827,1220,44707,1900,Province,10722374,1109.64,106.1090043,-6.456736388,11.38,5,2021
5/6/2021,Daerah Istimewa Yogyakarta,40601,992,36209,3400,Province,3631015,1158.9,110.4448783,-7.89450185,27.32,5,2021
5/6/2021,DKI Jakarta,413318,6762,399237,7319,Province,10846145,16334.31,106.8361183,-6.204698991,62.34,5,2021
5/6/2021,Jawa Barat,288290,3857,254071,30362,Province,45161325,1276.55,107.6037083,-6.920432083,8.54,5,2021
5/6/2021,Jawa Tengah,186985,8583,167997,10405,Province,36364072,1108.64,110.2011149,-7.259097177,23.6,5,2021
5/6/2021,Jawa Timur,149201,10848,136386,1967,Province,40479023,846.78,112.7329414,-7.723345579,26.8,5,2021
5/7/2021,Jawa Barat,290219,3882,255292,31045,Province,45161325,1276.55,107.6037083,-6.920432083,8.6,5,2021
5/7/2021,Banten,47895,1220,44757,1918,Province,10722374,1109.64,106.1090043,-6.456736388,11.38,5,2021
5/7/2021,DKI Jakarta,414101,6782,399832,7487,Province,10846145,16334.31,106.8361183,-6.204698991,62.53,5,2021
5/7/2021,Daerah Istimewa Yogyakarta,40785,1003,36480,3302,Province,3631015,1158.9,110.4448783,-7.89450185,27.62,5,2021
5/7/2021,Jawa Tengah,187520,8595,168760,10165,Province,36364072,1108.64,110.2011149,-7.259097177,23.64,5,2021
5/7/2021,Jawa Timur,149436,10870,136669,1897,Province,40479023,846.78,112.7329414,-7.723345579,26.85,5,2021
5/8/2021,Banten,47976,1224,44789,1963,Province,10722374,1109.64,106.1090043,-6.456736388,11.42,5,2021
5/8/2021,DKI Jakarta,414833,6808,400416,7609,Province,10846145,16334.31,106.8361183,-6.204698991,62.77,5,2021
5/8/2021,Daerah Istimewa Yogyakarta,40922,1013,36741,3168,Province,3631015,1158.9,110.4448783,-7.89450185,27.9,5,2021
5/8/2021,Jawa Barat,292482,3887,257255,31340,Province,45161325,1276.55,107.6037083,-6.920432083,8.61,5,2021
5/8/2021,Jawa Tengah,187658,8649,169168,9841,Province,36364072,1108.64,110.2011149,-7.259097177,23.78,5,2021
5/8/2021,Jawa Timur,149660,10890,136876,1894,Province,40479023,846.78,112.7329414,-7.723345579,26.9,5,2021
5/9/2021,DKI Jakarta,415642,6824,401106,7712,Province,10846145,16334.31,106.8361183,-6.204698991,62.92,5,2021
5/9/2021,Daerah Istimewa Yogyakarta,41062,1023,36943,3096,Province,3631015,1158.9,110.4448783,-7.89450185,28.17,5,2021
5/9/2021,Jawa Barat,292998,3896,257847,31255,Province,45161325,1276.55,107.6037083,-6.920432083,8.63,5,2021
5/9/2021,Banten,48037,1224,44963,1850,Province,10722374,1109.64,106.1090043,-6.456736388,11.42,5,2021
5/9/2021,Jawa Tengah,187797,8690,169613,9494,Province,36364072,1108.64,110.2011149,-7.259097177,23.9,5,2021
5/9/2021,Jawa Timur,149890,10909,137072,1909,Province,40479023,846.78,112.7329414,-7.723345579,26.95,5,2021
5/10/2021,Banten,48129,1228,45034,1867,Province,10722374,1109.64,106.1090043,-6.456736388,11.45,5,2021
5/10/2021,DKI Jakarta,416336,6846,401713,7777,Province,10846145,16334.31,106.8361183,-6.204698991,63.12,5,2021
5/10/2021,Daerah Istimewa Yogyakarta,41204,1028,37158,3018,Province,3631015,1158.9,110.4448783,-7.89450185,28.31,5,2021
5/10/2021,Jawa Timur,150095,10930,137285,1880,Province,40479023,846.78,112.7329414,-7.723345579,27,5,2021
5/10/2021,Jawa Barat,294018,3910,260125,29983,Province,45161325,1276.55,107.6037083,-6.920432083,8.66,5,2021
5/10/2021,Jawa Tengah,188654,8766,170352,9536,Province,36364072,1108.64,110.2011149,-7.259097177,24.11,5,2021
5/11/2021,Banten,48211,1229,45079,1903,Province,10722374,1109.64,106.1090043,-6.456736388,11.46,5,2021
5/11/2021,Daerah Istimewa Yogyakarta,41358,1033,37465,2860,Province,3631015,1158.9,110.4448783,-7.89450185,28.45,5,2021
5/11/2021,DKI Jakarta,416742,6866,402380,7496,Province,10846145,16334.31,106.8361183,-6.204698991,63.3,5,2021
5/11/2021,Jawa Barat,295428,3928,261143,30357,Province,45161325,1276.55,107.6037083,-6.920432083,8.7,5,2021
5/11/2021,Jawa Tengah,189200,8846,171125,9229,Province,36364072,1108.64,110.2011149,-7.259097177,24.33,5,2021
5/11/2021,Jawa Timur,150353,10963,137501,1889,Province,40479023,846.78,112.7329414,-7.723345579,27.08,5,2021
5/12/2021,Jawa Barat,296214,3951,261915,30348,Province,45161325,1276.55,107.6037083,-6.920432083,8.75,5,2021
5/12/2021,Banten,48267,1229,45103,1935,Province,10722374,1109.64,106.1090043,-6.456736388,11.46,5,2021
5/12/2021,DKI Jakarta,417398,6879,403054,7465,Province,10846145,16334.31,106.8361183,-6.204698991,63.42,5,2021
5/12/2021,Daerah Istimewa Yogyakarta,41575,1041,37697,2837,Province,3631015,1158.9,110.4448783,-7.89450185,28.67,5,2021
5/12/2021,Jawa Tengah,189316,8870,171414,9032,Province,36364072,1108.64,110.2011149,-7.259097177,24.39,5,2021
5/12/2021,Jawa Timur,150601,10987,137724,1890,Province,40479023,846.78,112.7329414,-7.723345579,27.14,5,2021
5/13/2021,Banten,48301,1229,45104,1968,Province,10722374,1109.64,106.1090043,-6.456736388,11.46,5,2021
5/13/2021,DKI Jakarta,418183,6894,403639,7650,Province,10846145,16334.31,106.8361183,-6.204698991,63.56,5,2021
5/13/2021,Jawa Tengah,189796,8872,172557,8367,Province,36364072,1108.64,110.2011149,-7.259097177,24.4,5,2021
5/13/2021,Daerah Istimewa Yogyakarta,41680,1045,37937,2698,Province,3631015,1158.9,110.4448783,-7.89450185,28.78,5,2021
5/13/2021,Jawa Barat,296627,3962,262543,30122,Province,45161325,1276.55,107.6037083,-6.920432083,8.77,5,2021
5/13/2021,Jawa Timur,150748,10999,137875,1874,Province,40479023,846.78,112.7329414,-7.723345579,27.17,5,2021
5/14/2021,Banten,48340,1229,45119,1992,Province,10722374,1109.64,106.1090043,-6.456736388,11.46,5,2021
5/14/2021,Daerah Istimewa Yogyakarta,41777,1058,38102,2617,Province,3631015,1158.9,110.4448783,-7.89450185,29.14,5,2021
5/14/2021,DKI Jakarta,418815,6910,404186,7719,Province,10846145,16334.31,106.8361183,-6.204698991,63.71,5,2021
5/14/2021,Jawa Barat,297221,3965,263262,29994,Province,45161325,1276.55,107.6037083,-6.920432083,8.78,5,2021
5/14/2021,Jawa Tengah,189961,8893,172999,8069,Province,36364072,1108.64,110.2011149,-7.259097177,24.46,5,2021
5/14/2021,Jawa Timur,150890,11014,138050,1826,Province,40479023,846.78,112.7329414,-7.723345579,27.21,5,2021
5/15/2021,DKI Jakarta,419042,6925,404759,7358,Province,10846145,16334.31,106.8361183,-6.204698991,63.85,5,2021
